hr185_reference,hr185_reference_normalized,supplier_code,supplier_name,transaction_date,transaction_type,amount,has_direct_grn_match,grn_match_type,grn_match_count,linking_method,has_inherited_grn_match,match_notes,grn_voucher,grn_inv_no,grn_supplier,paired_inv_reference
47376,47376,102652,KLERKSDORP RECORD,2024-10-08,CHQ,95615.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
47893,47893,102652,KLERKSDORP RECORD,2024-10-24,CHQ,26680.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020606,1020606,102652,KLERKSDORP RECORD,2024-10-29,INV,6670.0,True,direct,1,standard,False,Invoice transaction,INVI007639,1020606.0,KLERKSDORP RECORD,
47997,47997,102652,KLERKSDORP RECORD,2024-10-29,CHQ,6670.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020606,INVI007639,1020606.0,KLERKSDORP RECORD,1020606.0
0001020711,1020711,102652,KLERKSDORP RECORD,2024-11-20,INV,14179.5,True,direct,1,standard,False,Invoice transaction,INVI007699,1020711.0,KLERKSDORP RECORD,
0001020712,1020712,102652,KLERKSDORP RECORD,2024-11-20,INV,25208.0,True,direct,1,standard,False,Invoice transaction,INVI007699,1020712.0,KLERKSDORP RECORD,
48975,48975,102652,KLERKSDORP RECORD,2024-11-20,CHQ,39387.5,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020826,1020826,102652,KLERKSDORP RECORD,2024-12-10,INV,25208.0,True,direct,1,standard,False,Invoice transaction,INVI007756,1020826.0,KLERKSDORP RECORD,
49189,49189,102652,KLERKSDORP RECORD,2024-12-10,CHQ,25208.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020826,INVI007756,1020826.0,KLERKSDORP RECORD,1020826.0
0001021049,1021049,102652,KLERKSDORP RECORD,2025-01-28,INV,9573.75,True,direct,1,standard,False,Invoice transaction,INVI007860,1021049.0,KLERKSDORP RECORD,
50696,50696,102652,KLERKSDORP RECORD,2025-01-28,CHQ,9573.75,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021049,INVI007860,1021049.0,KLERKSDORP RECORD,1021049.0
0001021109,1021109,102652,KLERKSDORP RECORD,2025-02-05,INV,16675.0,True,direct,1,standard,False,Invoice transaction,INVI007894,1021109.0,KLERKSDORP RECORD,
51017,51017,102652,KLERKSDORP RECORD,2025-02-05,CHQ,16675.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021109,INVI007894,1021109.0,KLERKSDORP RECORD,1021109.0
0001021268,1021268,102652,KLERKSDORP RECORD,2025-02-28,INV,26680.0,True,direct,1,standard,False,Invoice transaction,INVI007950,1021268.0,KLERKSDORP RECORD,
51551,51551,102652,KLERKSDORP RECORD,2025-02-28,CHQ,26680.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021268,INVI007950,1021268.0,KLERKSDORP RECORD,1021268.0
0001021340,1021340,102652,KLERKSDORP RECORD,2025-03-12,INV,6670.0,True,direct,1,standard,False,Invoice transaction,INVI007982,1021340.0,KLERKSDORP RECORD,
0001021341,1021341,102652,KLERKSDORP RECORD,2025-03-12,INV,6670.0,True,direct,1,standard,False,Invoice transaction,INVI007982,1021341.0,KLERKSDORP RECORD,
51918,51918,102652,KLERKSDORP RECORD,2025-03-12,CHQ,13340.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021430,1021430,102652,KLERKSDORP RECORD,2025-04-04,INV,6670.0,True,direct,1,standard,False,Invoice transaction,INVI008034,1021430.0,KLERKSDORP RECORD,
52357,52357,102652,KLERKSDORP RECORD,2025-04-04,CHQ,6670.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021430,INVI008034,1021430.0,KLERKSDORP RECORD,1021430.0
0001021571,1021571,102652,KLERKSDORP RECORD,2025-04-25,INV,28014.0,True,direct,1,standard,False,Invoice transaction,INVI008085,1021571.0,KLERKSDORP RECORD,
53540,53540,102652,KLERKSDORP RECORD,2025-04-25,CHQ,28014.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021571,INVI008085,1021571.0,KLERKSDORP RECORD,1021571.0
0001021726,1021726,102652,KLERKSDORP RECORD,2025-05-21,INV,4140.0,True,direct,1,standard,False,Invoice transaction,INVI008146,1021726.0,KLERKSDORP RECORD,
0001021727,1021727,102652,KLERKSDORP RECORD,2025-05-21,INV,3363.75,True,direct,1,standard,False,Invoice transaction,INVI008146,1021727.0,KLERKSDORP RECORD,
53709,53709,102652,KLERKSDORP RECORD,2025-05-21,CHQ,7503.75,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021745,1021745,102652,KLERKSDORP RECORD,2025-05-28,INV,26680.0,True,direct,1,standard,False,Invoice transaction,INVI008157,1021745.0,KLERKSDORP RECORD,
54590,54590,102652,KLERKSDORP RECORD,2025-05-28,CHQ,33350.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021817,1021817,102652,KLERKSDORP RECORD,2025-06-10,INV,6670.0,True,direct,1,standard,False,Invoice transaction,INVI008157,1021817.0,KLERKSDORP RECORD,
0001021945,1021945,102652,KLERKSDORP RECORD,2025-06-23,INV,8096.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021945.0,KLERKSDORP RECORD,
0001021946,1021946,102652,KLERKSDORP RECORD,2025-06-23,INV,7360.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021946.0,KLERKSDORP RECORD,
0001021948,1021948,102652,KLERKSDORP RECORD,2025-06-23,INV,13340.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021948.0,KLERKSDORP RECORD,
0001021949,1021949,102652,KLERKSDORP RECORD,2025-06-23,INV,6670.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021949.0,KLERKSDORP RECORD,
0001021950,1021950,102652,KLERKSDORP RECORD,2025-06-23,INV,10005.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021950.0,KLERKSDORP RECORD,
0001021951,1021951,102652,KLERKSDORP RECORD,2025-06-23,INV,7503.75,True,direct,1,standard,False,Invoice transaction,INVI008258,1021951.0,KLERKSDORP RECORD,
0001021952,1021952,102652,KLERKSDORP RECORD,2025-06-23,INV,7503.75,True,direct,1,standard,False,Invoice transaction,INVI008258,1021952.0,KLERKSDORP RECORD,
55280,55280,102652,KLERKSDORP RECORD,2025-06-23,CHQ,352769.4,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021968,1021968,102652,KLERKSDORP RECORD,2025-06-25,INV,27627.6,True,direct,1,standard,False,Invoice transaction,INVI008258,1021968.0,KLERKSDORP RECORD,
0001021969,1021969,102652,KLERKSDORP RECORD,2025-06-25,INV,4781.7,True,direct,1,standard,False,Invoice transaction,INVI008258,1021969.0,KLERKSDORP RECORD,
0001021970,1021970,102652,KLERKSDORP RECORD,2025-06-25,INV,10626.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021970.0,KLERKSDORP RECORD,
0001021971,1021971,102652,KLERKSDORP RECORD,2025-06-25,INV,52026.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021971.0,KLERKSDORP RECORD,
0001021972,1021972,102652,KLERKSDORP RECORD,2025-06-25,INV,16928.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021972.0,KLERKSDORP RECORD,
0001021973,1021973,102652,KLERKSDORP RECORD,2025-06-25,INV,10626.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021973.0,KLERKSDORP RECORD,
0001021974,1021974,102652,KLERKSDORP RECORD,2025-06-25,INV,27627.6,True,direct,1,standard,False,Invoice transaction,INVI008258,1021974.0,KLERKSDORP RECORD,
0001021975,1021975,102652,KLERKSDORP RECORD,2025-06-25,INV,16928.0,True,direct,1,standard,False,Invoice transaction,INVI008258,1021975.0,KLERKSDORP RECORD,
54688,54688,102652,KLERKSDORP RECORD,2025-06-26,CHQ,26680.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020436,1020436,103403,NTT NISSAN KLERKSDORP,2024-10-02,INV,12938.6,True,direct,1,standard,False,Invoice transaction,INVI007523,1020436.0,NTT NISSAN KLERKSDORP,
46945,46945,103403,NTT NISSAN KLERKSDORP,2024-10-02,CHQ,12938.6,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020436,INVI007523,1020436.0,NTT NISSAN KLERKSDORP,1020436.0
46952,46952,103403,NTT NISSAN KLERKSDORP,2024-10-02,CHQ,20968.3,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020464,1020464,103403,NTT NISSAN KLERKSDORP,2024-10-04,INV,32507.1,True,direct,1,standard,False,Invoice transaction,INVI007538,1020464.0,NTT NISSAN KLERKSDORP,
0001020465,1020465,103403,NTT NISSAN KLERKSDORP,2024-10-04,INV,127975.5,True,direct,1,standard,False,Invoice transaction,INVI007538,1020465.0,NTT NISSAN KLERKSDORP,
0001020466,1020466,103403,NTT NISSAN KLERKSDORP,2024-10-04,INV,39488.3,True,direct,1,standard,False,Invoice transaction,INVI007538,1020466.0,NTT NISSAN KLERKSDORP,
47020,47020,103403,NTT NISSAN KLERKSDORP,2024-10-04,CHQ,199970.9,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020587,1020587,103403,NTT NISSAN KLERKSDORP,2024-10-23,INV,126287.0,True,direct,1,standard,False,Invoice transaction,INVI007621,1020587.0,NTT NISSAN KLERKSDORP,
47868,47868,103403,NTT NISSAN KLERKSDORP,2024-10-23,CHQ,126287.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020587,INVI007621,1020587.0,NTT NISSAN KLERKSDORP,1020587.0
0001020609,1020609,103403,NTT NISSAN KLERKSDORP,2024-11-01,INV,19097.4,True,direct,1,standard,False,Invoice transaction,INVI007642,1020609.0,NTT NISSAN KLERKSDORP,
0001020610,1020610,103403,NTT NISSAN KLERKSDORP,2024-11-01,INV,64373.7,True,direct,1,standard,False,Invoice transaction,INVI007642,1020610.0,NTT NISSAN KLERKSDORP,
0001020613,1020613,103403,NTT NISSAN KLERKSDORP,2024-11-01,INV,137378.5,True,direct,1,standard,False,Invoice transaction,INVI007642,1020613.0,NTT NISSAN KLERKSDORP,
0001020621,1020621,103403,NTT NISSAN KLERKSDORP,2024-11-01,INV,309711.3,True,direct,1,standard,False,Invoice transaction,INVI007648,1020621.0,NTT NISSAN KLERKSDORP,
47998,47998,103403,NTT NISSAN KLERKSDORP,2024-11-01,CHQ,235861.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
47999,47999,103403,NTT NISSAN KLERKSDORP,2024-11-01,CHQ,309711.3,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020621,INVI007648,1020621.0,NTT NISSAN KLERKSDORP,1020621.0
0001020633,1020633,103403,NTT NISSAN KLERKSDORP,2024-11-06,INV,15012.2,True,direct,1,standard,False,Invoice transaction,INVI007642,1020633.0,NTT NISSAN KLERKSDORP,
0001020681,1020681,103403,NTT NISSAN KLERKSDORP,2024-11-13,INV,24728.3,True,direct,1,standard,False,Invoice transaction,INVI007684,1020681.0,NTT NISSAN KLERKSDORP,
48061,48061,103403,NTT NISSAN KLERKSDORP,2024-11-13,CHQ,24728.3,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020681,INVI007684,1020681.0,NTT NISSAN KLERKSDORP,1020681.0
0001020698,1020698,103403,NTT NISSAN KLERKSDORP,2024-11-15,INV,979.1,True,direct,1,standard,False,Invoice transaction,INVI007692,1020698.0,NTT NISSAN KLERKSDORP,
48206,48206,103403,NTT NISSAN KLERKSDORP,2024-11-15,CHQ,979.1,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1020698,INVI007692,1020698.0,NTT NISSAN KLERKSDORP,1020698.0
0001020751,1020751,103403,NTT NISSAN KLERKSDORP,2024-11-26,INV,67723.8,True,direct,1,standard,False,Invoice transaction,INVI007720,1020751.0,NTT NISSAN KLERKSDORP,
0001020755,1020755,103403,NTT NISSAN KLERKSDORP,2024-11-26,INV,20758.94,True,direct,1,standard,False,Invoice transaction,INVI007720,1020755.0,NTT NISSAN KLERKSDORP,
0001020771,1020771,103403,NTT NISSAN KLERKSDORP,2024-11-27,INV,33340.9,True,direct,1,standard,False,Invoice transaction,INVI007720,1020771.0,NTT NISSAN KLERKSDORP,
48976,48976,103403,NTT NISSAN KLERKSDORP,2024-11-28,CHQ,121823.64,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020861,1020861,103403,NTT NISSAN KLERKSDORP,2024-12-12,INV,3500.2,True,direct,1,standard,False,Invoice transaction,INVI007771,1020861.0,NTT NISSAN KLERKSDORP,
49190,49190,103403,NTT NISSAN KLERKSDORP,2024-12-13,CHQ,3500.2,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020970,1020970,103403,NTT NISSAN KLERKSDORP,2025-01-07,INV,27883.8,True,direct,1,standard,False,Invoice transaction,INVI007822,1020970.0,NTT NISSAN KLERKSDORP,
49686,49686,103403,NTT NISSAN KLERKSDORP,2025-01-07,CHQ,54629.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001020983,1020983,103403,NTT NISSAN KLERKSDORP,2025-01-08,INV,15031.8,True,direct,1,standard,False,Invoice transaction,INVI007822,1020983.0,NTT NISSAN KLERKSDORP,
0001020984,1020984,103403,NTT NISSAN KLERKSDORP,2025-01-08,INV,3966.0,True,direct,1,standard,False,Invoice transaction,INVI007822,1020984.0,NTT NISSAN KLERKSDORP,
0001020989,1020989,103403,NTT NISSAN KLERKSDORP,2025-01-08,INV,7748.2,True,direct,1,standard,False,Invoice transaction,INVI007822,1020989.0,NTT NISSAN KLERKSDORP,
0001021042,1021042,103403,NTT NISSAN KLERKSDORP,2025-01-23,INV,3966.0,True,direct,1,standard,False,Invoice transaction,INVI007857,1021042.0,NTT NISSAN KLERKSDORP,
50697,50697,103403,NTT NISSAN KLERKSDORP,2025-01-23,CHQ,3966.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021042,INVI007857,1021042.0,NTT NISSAN KLERKSDORP,1021042.0
51500,51500,103403,NTT NISSAN KLERKSDORP,2025-01-23,CHQ,21742.92,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021064,1021064,103403,NTT NISSAN KLERKSDORP,2025-01-30,INV,9563.0,True,direct,1,standard,False,Invoice transaction,INVI007866,1021064.0,NTT NISSAN KLERKSDORP,
0001021068,1021068,103403,NTT NISSAN KLERKSDORP,2025-01-30,INV,77350.5,True,direct,1,standard,False,Invoice transaction,INVI007866,1021068.0,NTT NISSAN KLERKSDORP,
50674,50674,103403,NTT NISSAN KLERKSDORP,2025-01-30,CHQ,86913.5,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021114,1021114,103403,NTT NISSAN KLERKSDORP,2025-02-06,INV,55514.1,True,direct,1,standard,False,Invoice transaction,INVI007897,1021114.0,NTT NISSAN KLERKSDORP,
0001021115,1021115,103403,NTT NISSAN KLERKSDORP,2025-02-06,INV,58304.7,True,direct,1,standard,False,Invoice transaction,INVI007897,1021115.0,NTT NISSAN KLERKSDORP,
51046,51046,103403,NTT NISSAN KLERKSDORP,2025-02-06,CHQ,113818.8,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021266,1021266,103403,NTT NISSAN KLERKSDORP,2025-02-28,INV,9933.2,True,direct,1,standard,False,Invoice transaction,INVI007949,1021266.0,NTT NISSAN KLERKSDORP,
51552,51552,103403,NTT NISSAN KLERKSDORP,2025-02-28,CHQ,9933.2,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021266,INVI007949,1021266.0,NTT NISSAN KLERKSDORP,1021266.0
0001021414,1021414,103403,NTT NISSAN KLERKSDORP,2025-03-28,INV,8085.4,True,direct,1,standard,False,Invoice transaction,INVI008028,1021414.0,NTT NISSAN KLERKSDORP,
52358,52358,103403,NTT NISSAN KLERKSDORP,2025-03-28,CHQ,8085.4,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021414,INVI008028,1021414.0,NTT NISSAN KLERKSDORP,1021414.0
0001021459,1021459,103403,NTT NISSAN KLERKSDORP,2025-04-09,INV,214294.3,True,direct,1,standard,False,Invoice transaction,INVI008043,1021459.0,NTT NISSAN KLERKSDORP,
0001021460,1021460,103403,NTT NISSAN KLERKSDORP,2025-04-09,INV,211327.5,True,direct,1,standard,False,Invoice transaction,INVI008043,1021460.0,NTT NISSAN KLERKSDORP,
52420,52420,103403,NTT NISSAN KLERKSDORP,2025-04-09,CHQ,478194.38,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021471,1021471,103403,NTT NISSAN KLERKSDORP,2025-04-10,INV,33070.5,True,direct,1,standard,False,Invoice transaction,INVI008043,1021471.0,NTT NISSAN KLERKSDORP,
0001021473,1021473,103403,NTT NISSAN KLERKSDORP,2025-04-10,INV,15326.58,True,direct,1,standard,False,Invoice transaction,INVI008043,1021473.0,NTT NISSAN KLERKSDORP,
0001021474,1021474,103403,NTT NISSAN KLERKSDORP,2025-04-10,INV,4175.5,True,direct,1,standard,False,Invoice transaction,INVI008043,1021474.0,NTT NISSAN KLERKSDORP,
0001021525,1021525,103403,NTT NISSAN KLERKSDORP,2025-04-16,INV,101185.9,True,direct,1,standard,False,Invoice transaction,INVI008072,1021525.0,NTT NISSAN KLERKSDORP,
52707,52707,103403,NTT NISSAN KLERKSDORP,2025-04-16,CHQ,101185.9,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021525,INVI008072,1021525.0,NTT NISSAN KLERKSDORP,1021525.0
0001021619,1021619,103403,NTT NISSAN KLERKSDORP,2025-05-08,INV,140625.37,True,direct,1,standard,False,Invoice transaction,INVI008108,1021619.0,NTT NISSAN KLERKSDORP,
0001021620,1021620,103403,NTT NISSAN KLERKSDORP,2025-05-08,INV,35198.8,True,direct,1,standard,False,Invoice transaction,INVI008108,1021620.0,NTT NISSAN KLERKSDORP,
0001021621,1021621,103403,NTT NISSAN KLERKSDORP,2025-05-08,INV,205224.5,True,direct,1,standard,False,Invoice transaction,INVI008108,1021621.0,NTT NISSAN KLERKSDORP,
0001021622,1021622,103403,NTT NISSAN KLERKSDORP,2025-05-08,INV,13052.5,True,direct,1,standard,False,Invoice transaction,INVI008108,1021622.0,NTT NISSAN KLERKSDORP,
0001021627,1021627,103403,NTT NISSAN KLERKSDORP,2025-05-08,INV,9385.5,True,direct,1,standard,False,Invoice transaction,INVI008108,1021627.0,NTT NISSAN KLERKSDORP,
0001021632,1021632,103403,NTT NISSAN KLERKSDORP,2025-05-08,INV,204948.4,True,direct,1,standard,False,Invoice transaction,INVI008108,1021632.0,NTT NISSAN KLERKSDORP,
53647,53647,103403,NTT NISSAN KLERKSDORP,2025-05-08,CHQ,651748.46,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021679,1021679,103403,NTT NISSAN KLERKSDORP,2025-05-14,INV,19098.6,True,direct,1,standard,False,Invoice transaction,INVI008108,1021679.0,NTT NISSAN KLERKSDORP,
0001021680,1021680,103403,NTT NISSAN KLERKSDORP,2025-05-14,INV,24214.79,True,direct,1,standard,False,Invoice transaction,INVI008108,1021680.0,NTT NISSAN KLERKSDORP,
0001021765,1021765,103403,NTT NISSAN KLERKSDORP,2025-05-29,INV,23156.0,True,direct,1,standard,False,Invoice transaction,INVI008166,1021765.0,NTT NISSAN KLERKSDORP,
54591,54591,103403,NTT NISSAN KLERKSDORP,2025-05-30,CHQ,64424.6,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021801,1021801,103403,NTT NISSAN KLERKSDORP,2025-06-04,INV,10897.7,True,direct,1,standard,False,Invoice transaction,INVI008166,1021801.0,NTT NISSAN KLERKSDORP,
0001021803,1021803,103403,NTT NISSAN KLERKSDORP,2025-06-04,INV,7239.3,True,direct,1,standard,False,Invoice transaction,INVI008166,1021803.0,NTT NISSAN KLERKSDORP,
0001021831,1021831,103403,NTT NISSAN KLERKSDORP,2025-06-11,INV,8118.3,True,direct,1,standard,False,Invoice transaction,INVI008200,1021831.0,NTT NISSAN KLERKSDORP,
54650,54650,103403,NTT NISSAN KLERKSDORP,2025-06-11,CHQ,8118.3,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021831,INVI008200,1021831.0,NTT NISSAN KLERKSDORP,1021831.0
0001021883,1021883,103403,NTT NISSAN KLERKSDORP,2025-06-12,INV,23131.6,True,direct,1,standard,False,Invoice transaction,INVI008166,1021883.0,NTT NISSAN KLERKSDORP,
0001021899,1021899,103403,NTT NISSAN KLERKSDORP,2025-06-17,INV,506049.99,True,direct,1,standard,False,Invoice transaction,INVI008230,1021899.0,NTT NISSAN KLERKSDORP,
55097,55097,103403,NTT NISSAN KLERKSDORP,2025-06-18,CHQ,506049.99,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021914,1021914,103403,NTT NISSAN KLERKSDORP,2025-06-23,INV,13091.53,True,direct,1,standard,False,Invoice transaction,INVI008241,1021914.0,NTT NISSAN KLERKSDORP,
55075,55075,103403,NTT NISSAN KLERKSDORP,2025-06-23,CHQ,13091.53,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021914,INVI008241,1021914.0,NTT NISSAN KLERKSDORP,1021914.0
0001022002,1022002,103403,NTT NISSAN KLERKSDORP,2025-06-26,INV,53982.3,True,direct,1,standard,False,Invoice transaction,INVI008288,1022002.0,NTT NISSAN KLERKSDORP,
0001022004,1022004,103403,NTT NISSAN KLERKSDORP,2025-06-26,INV,12646.0,True,direct,1,standard,False,Invoice transaction,INVI008284,1022004.0,NTT NISSAN KLERKSDORP,
55076,55076,103403,NTT NISSAN KLERKSDORP,2025-06-26,CHQ,12646.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1022004,INVI008284,1022004.0,NTT NISSAN KLERKSDORP,1022004.0
0001022020,1022020,103403,NTT NISSAN KLERKSDORP,2025-06-27,INV,79556.6,True,direct,1,standard,False,Invoice transaction,INVI008288,1022020.0,NTT NISSAN KLERKSDORP,
55281,55281,103403,NTT NISSAN KLERKSDORP,2025-06-27,CHQ,133538.9,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001022021,1022021,103403,NTT NISSAN KLERKSDORP,2025-06-30,INV,5876.2,True,direct,1,standard,False,Invoice transaction,INVI008289,1022021.0,NTT NISSAN KLERKSDORP,
55282,55282,103403,NTT NISSAN KLERKSDORP,2025-06-30,CHQ,133440.7,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021019,1021019,105163,RONMAR OFFICE EQUIPMENT,2025-01-21,INV,681.61,True,direct,2,standard,False,Invoice transaction,INVI007846,1021019.0,RONMAR OFFICE EQUIPMENT,
50698,50698,105163,RONMAR OFFICE EQUIPMENT,2025-01-21,CHQ,681.61,False,inherited_from_inv,2,inv_chq_inheritance,True,Payment for INV 1021019,INVI007846,1021019.0,RONMAR OFFICE EQUIPMENT,1021019.0
0001021204,1021204,105163,RONMAR OFFICE EQUIPMENT,2025-02-12,INV,1771.2,True,direct,1,standard,False,Invoice transaction,INVI007940,1021204.0,RONMAR OFFICE EQUIPMENT,
51555,51555,105163,RONMAR OFFICE EQUIPMENT,2025-02-26,CHQ,1771.2,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001021348,1021348,105163,RONMAR OFFICE EQUIPMENT,2025-03-13,INV,28057.0,True,direct,1,standard,False,Invoice transaction,INVI007987,1021348.0,RONMAR OFFICE EQUIPMENT,
51919,51919,105163,RONMAR OFFICE EQUIPMENT,2025-03-13,CHQ,28057.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021348,INVI007987,1021348.0,RONMAR OFFICE EQUIPMENT,1021348.0
0001021691,1021691,105163,RONMAR OFFICE EQUIPMENT,2025-05-14,INV,179757.65,True,direct,1,standard,False,Invoice transaction,INVI008129,1021691.0,RONMAR OFFICE EQUIPMENT,
54593,54593,105163,RONMAR OFFICE EQUIPMENT,2025-05-14,CHQ,179757.65,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021691,INVI008129,1021691.0,RONMAR OFFICE EQUIPMENT,1021691.0
0001021992,1021992,105163,RONMAR OFFICE EQUIPMENT,2025-06-26,INV,11843.9,True,direct,1,standard,False,Invoice transaction,INVI008279,1021992.0,RONMAR OFFICE EQUIPMENT,
0001021411,1021411,145145,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,2025-03-26,INV,6900.0,True,direct,1,standard,False,Invoice transaction,INVI008026,1021411.0,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,
52362,52362,145145,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,2025-03-26,CHQ,6900.0,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1021411,INVI008026,1021411.0,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,1021411.0
0001021434,1021434,145145,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,2025-04-08,INV,5520.0,True,direct,1,standard,False,Invoice transaction,INVI008038,1021434.0,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,
0001021435,1021435,145145,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,2025-04-08,INV,4025.0,True,direct,1,standard,False,Invoice transaction,INVI008038,1021435.0,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,
0001021436,1021436,145145,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,2025-04-08,INV,85790.0,True,direct,1,standard,False,Invoice transaction,INVI008038,1021436.0,KHUWAIT HOLDINGS JV TLOPO CONSTRUCTION,
