item_no,tran_date,type,reference,line,vote_no,grn_qty,grn_value,issue_qty,issue_value,average_pr,var_percent,description,date_from,date_to,store,source_file
200816,2022-08-22,Brought Forward,,,,200816.0,20220822.0,,,,,WAY,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200816,2022-08-22,ISS,137693,1,0602ELP24ZZWM,,,200816.0,20220822.0,1.0,100.0,WAY,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200816,2022-10-03,ISS,140596,2,0602ELP92ZZWM,,,200816.0,20221003.0,2.0,100.0,WAY,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200816,2022-12-01,ISS,141592,1,0602ELP91ZZWM,,,200816.0,20221201.0,1.0,100.0,WAY,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200816,2023-01-10,ISS,140000,1,0602ELP91ZZWM,,,200816.0,20230110.0,1.0,100.0,WAY,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200816,2023-01-10,Carried Forward,,,,200816.0,20230110.0,,,,,WAY,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200816,2023-11-07,Brought Forward,,,,200816.0,20231107.0,,,,,WAY,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200816,2023-11-07,ISS,144188,2,0602ELP92ZZWM,,,200816.0,20231107.0,2.0,100.0,WAY,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200816,2023-11-07,Carried Forward,,,,200816.0,20231107.0,,,,,WAY,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200816,2024-10-21,Brought Forward,,,,200816.0,20241021.0,,,,,WAY,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200816,2024-10-21,ISS,147053,1,0602ELP91ZZWM,,,200816.0,20241021.0,1.0,100.0,WAY,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200816,2024-10-21,Carried Forward,,,,200816.0,20241021.0,,,,,WAY,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2022-08-22,Brought Forward,,,,200875.0,20220822.0,,,,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-08-22,ISS,135809,3,0602ELP93ZZWM,,,200875.0,20220822.0,3.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-08-22,ISS,140482,3,0602ELP24ZZWM,,,200875.0,20220822.0,3.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-08-23,ISS,138440,1,0602ELP93ZZWM,,,200875.0,20220823.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-08-23,ISS,140475,3,0602ELP91ZZWM,,,200875.0,20220823.0,3.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-09-12,ISS,140580,1,0602ELP24ZZWM,,,200875.0,20220912.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-10-24,ISS,140485,2,0602ELP91ZZWM,,,200875.0,20221024.0,2.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2022-11-01,ISS,139976,1,0602ELP92ZZWM,,,200875.0,20221101.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-16,ISS,140740,3,0602ELP94ZZWM,,,200875.0,20230116.0,3.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-16,ISS,141165,5,0602ELP94ZZWM,,,200875.0,20230116.0,5.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-16,ISS,141170,5,0602ELP94ZZWM,,,200875.0,20230116.0,5.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-16,ISS,140776,1,0602ELP94ZZWM,,,200875.0,20230116.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-16,ISS,140737,12,0602ELP94ZZWM,,,200875.0,20230116.0,12.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-23,ISS,141174,7,0602ELP91ZZWM,,,200875.0,20230123.0,7.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-23,ISS,141387,1,0602ELP91ZZWM,,,200875.0,20230123.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-23,ISS,135819,1,0602ELP94ZZWM,,,200875.0,20230123.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-01-27,ISS,107267,1,0602ELP94ZZWM,,,200875.0,20230127.0,1.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-02-07,ISS,141651,2,0602ELP91ZZWM,,,200875.0,20230207.0,2.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-03-28,ISS,141629,5,0602ELP92ZZWM,,,200875.0,20230328.0,5.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-03-29,ISS,143480,3,0602ELP92ZZWM,,,200875.0,20230329.0,3.0,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-03-29,Carried Forward,,,,200875.0,20230329.0,,,,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200875,2023-07-20,Brought Forward,,,,200875.0,20230720.0,,,,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2023-07-20,ISS,139812,2,0602ELP24ZZWM,,,200875.0,20230720.0,2.0,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2023-08-15,ISS,144756,2,1200ELP20ZZHO,,,200875.0,20230815.0,2.0,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2023-12-11,ISS,144837,4,0602ELP91ZZWM,,,200875.0,20231211.0,4.0,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2024-04-12,ISS,146348,2,0602ELP91ZZWM,,,200875.0,20240412.0,2.0,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2024-04-19,ISS,145078,4,0602ELP26ZZWM,,,200875.0,20240419.0,4.0,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2024-05-21,ISS,144890,8,0602ELP91ZZWM,,,200875.0,20240521.0,8.0,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2024-05-21,Carried Forward,,,,200875.0,20240521.0,,,,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200875,2024-10-10,Brought Forward,,,,200875.0,20241010.0,,,,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2024-10-10,ISS,147110,1,0602ELP92ZZWM,,,200875.0,20241010.0,1.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2024-11-27,ISS,147213,3,0602ELP92ZZWM,,,200875.0,20241127.0,3.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2024-11-28,ISS,147081,5,0602ELP91ZZWM,,,200875.0,20241128.0,5.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-01-06,ISS,147172,2,0602ELP91ZZWM,,,200875.0,20250106.0,2.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-01-28,ISS,147187,7,0602ELP91ZZWM,,,200875.0,20250128.0,7.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-03-19,ISS,148864,1,0602ELP93ZZWM,,,200875.0,20250319.0,1.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-05-09,ISS,145965,4,0602ELP92ZZWM,,,200875.0,20250509.0,4.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-05-09,ISS,145930,4,0602ELP92ZZWM,,,200875.0,20250509.0,4.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-05-09,ISS,138358,1,0602ELP92ZZWM,,,200875.0,20250509.0,1.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-05-22,ISS,140212,7,0602ELP93ZZWM,,,200875.0,20250522.0,7.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-06-25,ISS,140234,5,0602ELP94ZZWM,,,200875.0,20250625.0,5.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-06-25,ISS,140235,7,0602ELP94ZZWM,,,200875.0,20250625.0,7.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-06-25,ISS,140230,2,0602ELP93ZZWM,,,200875.0,20250625.0,2.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-06-25,ISS,140228,7,0602ELP94ZZWM,,,200875.0,20250625.0,7.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-06-25,ISS,140236,7,0602ELP94ZZWM,,,200875.0,20250625.0,7.0,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200875,2025-06-25,Carried Forward,,,,200875.0,20250625.0,,,,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200883,2022-10-11,Brought Forward,,,,200883.0,20221011.0,,,,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-10-11,ISS,141556,1,0602ELP91ZZWM,,,200883.0,20221011.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-01,ISS,19741,3,0602ELP91ZZWM,,,200883.0,20221101.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-09,ISS,141582,2,0602ELP91ZZWM,,,200883.0,20221109.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-11,ISS,139915.,1,0602ELP93ZZWM,,,200883.0,20221111.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-11,ISS,139982.,1,0602ELP92ZZWM,,,200883.0,20221111.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-21,ISS,138449,1,0602ELP93ZZWM,,,200883.0,20221121.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-21,ISS,141588,2,0602ELP91ZZWM,,,200883.0,20221121.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-11-21,ISS,139986,2,0602ELP92ZZWM,,,200883.0,20221121.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2022-12-02,RND,00000000000124,5470PRMRCZZWM,.01,,,200883.0,20221202.0,5470.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-09,ISS,141591,2,0602ELP91ZZWM,,,200883.0,20230109.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-09,ISS,139922,1,0602ELP91ZZWM,,,200883.0,20230109.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-09,ISS,140730,2,0602ELP91ZZWM,,,200883.0,20230109.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-10,ISS,141362,5,0602ELP91ZZWM,,,200883.0,20230110.0,5.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-16,ISS,141441,1,0602ELP91ZZWM,,,200883.0,20230116.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-16,ISS,140733,2,0602ELP94ZZWM,,,200883.0,20230116.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-01-16,ISS,140726,1,0602ELP94ZZWM,,,200883.0,20230116.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-02-03,RND,00000000000127,5470PRMRCZZWM,.01,,,200883.0,20230203.0,5470.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-02-03,Carried Forward,,,,200883.0,20230203.0,,,,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200883,2023-02-03,Carried Forward,,,,200883.0,20230203.0,,,,,METAPLAST,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
200883,2023-02-03,Carried Forward,,,,200883.0,20230203.0,,,,,METAPLAST,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
200905,2022-08-22,Brought Forward,,,,200905.0,20220822.0,,,,,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-22,ISS,135809,2,0602ELP93ZZWM,,,200905.0,20220822.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,140562,2,0602ELP92ZZWM,,,200905.0,20220823.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,140488,1,0602ELP91ZZWM,,,200905.0,20220823.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,140480,1,0602ELP24ZZWM,,,200905.0,20220823.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,138492,2,0602ELP92ZZWM,,,200905.0,20220823.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,138243,3,0602ELP91ZZWM,,,200905.0,20220823.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,140564,2,0602ELP92ZZWM,,,200905.0,20220823.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-08-23,ISS,140601,3,0602ELP92ZZWM,,,200905.0,20220823.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-10-03,ISS,139954,5,0602ELP92ZZWM,,,200905.0,20221003.0,5.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-10-11,ISS,141556,4,0602ELP91ZZWM,,,200905.0,20221011.0,4.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-10-24,ISS,141571,4,0602ELP91ZZWM,,,200905.0,20221024.0,4.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-10-31,ISS,141577,2,0602ELP91ZZWM,,,200905.0,20221031.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-11-01,ISS,139976,2,0602ELP92ZZWM,,,200905.0,20221101.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-11-03,ISS,139903,4,0602ELP93ZZWM,,,200905.0,20221103.0,4.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-11-07,GRN,00027030,120.00,"24,360.00",,,200905.0,20221107.0,120.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-11-21,ISS,139987,2,0602ELP92ZZWM,,,200905.0,20221121.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-11-23,ISS,138447.,1,0602ELP93ZZWM,,,200905.0,20221123.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-11-23,ISS,139903.,1,0602ELP93ZZWM,,,200905.0,20221123.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-12-01,ISS,139919,1,0602ELP93ZZWM,,,200905.0,20221201.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-12-01,ISS,139992,2,0602ELP92ZZWM,,,200905.0,20221201.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-12-01,ISS,141596,2,0602ELP91ZZWM,,,200905.0,20221201.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-12-01,ISS,139918,1,0602ELP26ZZWM,,,200905.0,20221201.0,1.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-12-01,ISS,141593,2,0602ELP91ZZWM,,,200905.0,20221201.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2022-12-01,ISS,139991,3,0602ELP91ZZWM,,,200905.0,20221201.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-01-09,ISS,141371,3,0602ELP91ZZWM,,,200905.0,20230109.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-01-10,ISS,140735,4,0602ELP91ZZWM,,,200905.0,20230110.0,4.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-01-16,ISS,141357,2,0602ELP94ZZWM,,,200905.0,20230116.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-01-16,ISS,141377,2,0602ELP94ZZWM,,,200905.0,20230116.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-01-16,ISS,139930,11,0602ELP94ZZWM,,,200905.0,20230116.0,11.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-03-30,GRN,00028176,400.00,"98,400.00",,,200905.0,20230330.0,400.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-04-18,ISS,140646,4,0602ELP92ZZWM,,,200905.0,20230418.0,4.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-04-19,ISS,141213,2,0602ELP91ZZWM,,,200905.0,20230419.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-04-19,ISS,141502,2,0602ELP91ZZWM,,,200905.0,20230419.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-04-19,ISS,141224,3,0602ELP91ZZWM,,,200905.0,20230419.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-04-19,ISS,135827,7,0602ELP93ZZWM,,,200905.0,20230419.0,7.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141239,2,0602ELP91ZZWM,,,200905.0,20230516.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141513,2,0602ELP91ZZWM,,,200905.0,20230516.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141511,2,0602ELP91ZZWM,,,200905.0,20230516.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141228,3,0602ELP24ZZWM,,,200905.0,20230516.0,3.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141518,2,0602ELP91ZZWM,,,200905.0,20230516.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141512,2,0602ELP91ZZWM,,,200905.0,20230516.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
200905,2023-05-16,ISS,141236,2,0602ELP91ZZWM,,,200905.0,20230516.0,2.0,100.0,METAPLAST,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
