source_file,page_number,supplier_code,supplier_name,transaction_date,transaction_type,reference,amount,additional_info,document_type,report_period,file_type,report_period_start,report_period_end,original_report_period,reference_normalized
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-30,INV,0001022024,5500.0,KH118T,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022024
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-30,INV,0001022050,554345.49,554345.49 003 SDET,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022050
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,24,402547,KHUWAIT GROUP OF COMPANIES,2025-06-30,CHQ,55314,5500.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55314
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-07-11,INV,0001020305,6733.0,100/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020305
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-07-11,INV,0001020306,6733.0,101/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020306
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-07-11,INV,0001020307,6733.0,98/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020307
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-07-11,INV,0001020308,6733.0,99/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020308
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020407,6733.0,107/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020407
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020408,6733.0,106/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020408
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020409,6733.0,200/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020409
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020410,3303.0,201/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020410
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020411,6733.0,202/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020411
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020412,6733.0,109/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020412
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020413,3303.0,102/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020413
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020414,8552.0,104/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020414
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020415,6733.0,105/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020415
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,INV,0001020416,3303.0,103/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020416
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-09-20,CHQ,46526,58859.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,46526
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-21,INV,0001020568,3303.0,206/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020568
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-21,INV,0001020570,3303.0,203/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020570
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-21,INV,0001020571,6733.0,207/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020571
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-21,INV,0001020573,6733.0,205/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020573
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-21,INV,0001020576,6733.0,204/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020576
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-21,CHQ,47884,40271.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47884
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-22,INV,0001020577,6733.0,208/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020577
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-10-22,INV,0001020578,6733.0,300/2024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020578
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2024-11-27,CHQ,49024,6733.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,49024
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-02-12,INV,0001021211,6733.0,302/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021211
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-02-12,INV,0001021212,6733.0,301/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021212
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-02-12,INV,0001021213,6733.0,303/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021213
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-02-26,CHQ,51577,20199.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,51577
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021300,6733.0,304/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021300
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021301,6733.0,305/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021301
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021302,6733.0,306/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021302
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021303,6733.0,307/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021303
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021304,3303.0,308/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021304
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021305,3303.0,309/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021305
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,INV,0001021306,8552.0,400/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021306
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-06,CHQ,51656,42090.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,51656
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-12,INV,0001021332,6733.0,401/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021332
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-12,INV,0001021333,3303.0,402/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021333
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-12,INV,0001021334,6733.0,403/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021334
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-12,INV,0001021335,6733.0,404/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021335
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-12,INV,0001021336,8552.0,405/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021336
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-12,INV,0001021337,8552.0,406/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021337
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,25,404016,MAMOKOMANE FUNERAL PARLOUR,2025-03-13,CHQ,52397,40606.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,52397
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021834,7062.0,502/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021834
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021835,7062.0,501/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021835
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021836,3464.0,500/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021836
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021837,7062.0,409/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021837
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021838,7062.0,407/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021838
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021839,7062.0,506/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021839
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021840,7062.0,505/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021840
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021841,7062.0,504/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021841
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021842,3464.0,503/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021842
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,INV,0001021843,7062.0,408/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021843
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,26,404016,MAMOKOMANE FUNERAL PARLOUR,2025-06-11,CHQ,54666,63424.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,54666
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,27,693335,TJTK TRADING/SEBENZA ENGINEERING PROJECTS JV,2025-05-06,VCH,BONA000169,89344.35,89344.35,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,BONA000169
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,27,693335,TJTK TRADING/SEBENZA ENGINEERING PROJECTS JV,2025-06-24,INV,0001021959,184000.0,HI337-0001021959,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021959
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,28,800301,TRT FIREARM TRAINING CENTRE,2025-06-12,INV,0001021866,4000.0,001,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021866
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,28,800301,TRT FIREARM TRAINING CENTRE,2025-06-12,INV,0001021873,8000.0,TRT001,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021873
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,28,800301,TRT FIREARM TRAINING CENTRE,2025-06-12,CHQ,54658,12000.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,54658
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,28,800301,TRT FIREARM TRAINING CENTRE,2025-06-30,INV,0001022030,159900.0,TRT003,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022030
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,28,800301,TRT FIREARM TRAINING CENTRE,2025-06-30,CHQ,55330,177900.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55330
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,29,800321,QUICKPRO EXPRESS,2025-06-12,INV,0001021875,122350.7,QPE#001/2025,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021875
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,29,800321,QUICKPRO EXPRESS,2025-06-12,CHQ,55331,286018.2,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55331
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,30,820101,GLOBAL SOLUTIONS GROUP,2025-06-25,INV,0001021986,20700.0,20700.00 INV-001309,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021986
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2024-10-23,INV,0001020582,26640.0,MPE12,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020582
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2024-10-23,CHQ,47890,26640.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47890
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2024-11-01,INV,0001020619,179280.0,MPE010,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020619
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2024-11-01,CHQ,47939,179280.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,47939
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2024-12-05,INV,0001020799,22200.0,015,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020799
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2024-12-05,CHQ,49212,22200.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,49212
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-02-26,INV,0001021245,11777.0,MPE024,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021245
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-02-26,CHQ,51592,11777.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,51592
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-03-25,INV,0001021402,28379.06,MPE037,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021402
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-03-25,CHQ,53583,133786.06,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,53583
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-03-28,INV,0001021412,16500.0,050,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021412
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-04-10,INV,0001021481,29336.0,MPE043,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021481
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-04-10,INV,0001021482,29672.0,MPE044,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021482
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-04-25,INV,0001021572,29899.0,MPE055,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021572
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-05-09,INV,0001021667,28880.0,MPE039,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021667
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-05-09,CHQ,53720,28880.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,53720
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-06-20,INV,0001021908,29999.99,MPE61,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021908
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-06-20,INV,0001021909,14995.0,MPE070,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021909
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-06-20,INV,0001021910,9900.0,MPE071,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021910
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-06-20,CHQ,55337,108553.99,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55337
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,31,840007,MAPANE PROJECTS & ENTERPRISE (PTY) LTD,2025-06-23,INV,0001021954,24480.0,060,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021954
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2024-07-04,CHQ,44736,6960.0,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,44736
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2024-08-23,INV,0001020340,186529.05,001308/24,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020340
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2024-08-23,CHQ,45599,186529.05,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,45599
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2025-06-23,INV,0001021941,76000.0,76000.00 ASPH-001,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021941
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2025-06-25,INV,0001021962,25046.8,25046.80 31,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021962
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2025-06-25,INV,0001021963,22325.6,22325.60 30,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1021963
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2025-06-30,INV,0001022041,28645.14,32,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1022041
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,32,877726,BILLEARS PERPETUAL TRADING ENTERPRISE CC,2025-06-30,CHQ,55339,28645.14,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,55339
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,33,879955,HETANI TRADING ENTERPRISE (PTY) LTD,2024-07-02,CHQ,45013,185981.22,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,45013
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,33,879955,HETANI TRADING ENTERPRISE (PTY) LTD,2024-07-02,CHQ,45014,297347.22,777,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,45014
3-HR185 - Transactions per Supplier - 202407 - 202506.pdf,33,879955,HETANI TRADING ENTERPRISE (PTY) LTD,2024-10-10,INV,0001020489,120392.34,RL0724,HR185_transaction,2024-07-01,PDF,2024-07-01,2025-06-30,202407-202506,1020489
