supplier,supplier_name,grn_no,date,supp_own_ref,voucher,cheque_no,document_type,store_no,item_no,uom_code,quantity,nett_grn_amt,description,return_qty,inv_no,fin_period,order_no,sheet_name,source_file,file_type,inv_no_normalized,voucher_normalized
804045,CREATIVE FLEET SOLUTION,26973,2022-10-27,CFS002076,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,20845.0,repair rear lower body panel:,0,1015607,202210,1020220,HR995grn,HR995grn.xlsx,xlsx,1015607,INVI005542
804045,CREATIVE FLEET SOLUTION,26974,2022-10-27,CFS002078,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,5998.0,repair rear lower body panel:,0,1015608,202210,1020221,HR995grn,HR995grn.xlsx,xlsx,1015608,INVI005542
804045,CREATIVE FLEET SOLUTION,26975,2022-10-27,CFS002080,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,1990.0,repair rear lower body panel:,0,1015609,202210,1020223,HR995grn,HR995grn.xlsx,xlsx,1015609,INVI005542
804045,CREATIVE FLEET SOLUTION,26976,2022-10-27,CFS002089,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,5450.0,repair rear lower body panel:,0,1015610,202210,1020224,HR995grn,HR995grn.xlsx,xlsx,1015610,INVI005542
804045,CREATIVE FLEET SOLUTION,26977,2022-10-27,CFS002065,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,14490.0,repair rear lower body panel:,0,1015611,202210,1020213,HR995grn,HR995grn.xlsx,xlsx,1015611,INVI005542
804045,CREATIVE FLEET SOLUTION,26978,2022-10-27,AUG031,INVI005542,30173,N,DIRECT,0000123458,EACH,1.0,7005.0,repair rear lower body panel:,0,1015612,202210,1020210,HR995grn,HR995grn.xlsx,xlsx,1015612,INVI005542
804045,CREATIVE FLEET SOLUTION,27065,2022-11-07,CFS0020301,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,3430.0,repair rear lower body panel:,0,1015700,202211,1020294,HR995grn,HR995grn.xlsx,xlsx,1015700,INVI005600
804045,CREATIVE FLEET SOLUTION,27066,2022-11-07,CFS002100,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,8800.0,repair rear lower body panel:,0,1015701,202211,1020292,HR995grn,HR995grn.xlsx,xlsx,1015701,INVI005600
804045,CREATIVE FLEET SOLUTION,27067,2022-11-07,CFS00202299,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,10144.0,repair rear lower body panel:,0,1015702,202211,1020293,HR995grn,HR995grn.xlsx,xlsx,1015702,INVI005600
804045,CREATIVE FLEET SOLUTION,27191,2022-11-17,CFS00NOV36,INVI005600,30784,N,DIRECT,S000018016,EACH,1.0,4200.0,SERVICE,0,1015824,202211,1020505,HR995grn,HR995grn.xlsx,xlsx,1015824,INVI005600
804045,CREATIVE FLEET SOLUTION,27192,2022-11-17,CFS00NOV35,INVI005600,30784,N,DIRECT,B000000099,EACH,1.0,3900.0,BATTERY,0,1015825,202211,1020504,HR995grn,HR995grn.xlsx,xlsx,1015825,INVI005600
804045,CREATIVE FLEET SOLUTION,27193,2022-11-17,CFS00NOV37,INVI005600,30784,N,DIRECT,B000001148,EACH,1.0,1640.0,BRAKES REPAIR,0,1015826,202211,1020507,HR995grn,HR995grn.xlsx,xlsx,1015826,INVI005600
804045,CREATIVE FLEET SOLUTION,27194,2022-11-17,CFS00NOV34,INVI005600,30784,N,DIRECT,S000018016,EACH,1.0,9650.0,SERVICE,0,1015827,202211,1020503,HR995grn,HR995grn.xlsx,xlsx,1015827,INVI005600
804045,CREATIVE FLEET SOLUTION,27195,2022-11-17,CFS00NOV39,INVI005600,30784,N,DIRECT,A000000060,EACH,1.0,3479.0,ALTENATOR,0,1015828,202211,1020499,HR995grn,HR995grn.xlsx,xlsx,1015828,INVI005600
804045,CREATIVE FLEET SOLUTION,27196,2022-11-17,CFS00NOV27,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,1290.0,repair rear lower body panel:,0,1015829,202211,1020475,HR995grn,HR995grn.xlsx,xlsx,1015829,INVI005600
804045,CREATIVE FLEET SOLUTION,27197,2022-11-17,CFS00NOV31,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,17844.0,repair rear lower body panel:,0,1015830,202211,1020460,HR995grn,HR995grn.xlsx,xlsx,1015830,INVI005600
804045,CREATIVE FLEET SOLUTION,27198,2022-11-17,CFS00NOV25,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,250.0,repair rear lower body panel:,0,1015831,202211,1020452,HR995grn,HR995grn.xlsx,xlsx,1015831,INVI005600
804045,CREATIVE FLEET SOLUTION,27199,2022-11-17,CFS00NOV33,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,22120.0,repair rear lower body panel:,0,1015832,202211,1020465,HR995grn,HR995grn.xlsx,xlsx,1015832,INVI005600
804045,CREATIVE FLEET SOLUTION,27200,2022-11-17,CFS00NOV28,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,3610.0,repair rear lower body panel:,0,1015833,202211,1020459,HR995grn,HR995grn.xlsx,xlsx,1015833,INVI005600
804045,CREATIVE FLEET SOLUTION,27202,2022-11-17,CFS00NOV17,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,11580.0,repair rear lower body panel:,0,1015834,202211,1020473,HR995grn,HR995grn.xlsx,xlsx,1015834,INVI005600
804045,CREATIVE FLEET SOLUTION,27203,2022-11-17,CFS00NOV20,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,4930.0,repair rear lower body panel:,0,1015835,202211,1020478,HR995grn,HR995grn.xlsx,xlsx,1015835,INVI005600
804045,CREATIVE FLEET SOLUTION,27204,2022-11-17,CFS00NOV30,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,3612.0,repair rear lower body panel:,0,1015836,202211,1020476,HR995grn,HR995grn.xlsx,xlsx,1015836,INVI005600
804045,CREATIVE FLEET SOLUTION,27205,2022-11-17,CFS00NOV16,INVI005600,30784,N,DIRECT,0000123458,EACH,1.0,10984.0,repair rear lower body panel:,0,1015837,202211,1020474,HR995grn,HR995grn.xlsx,xlsx,1015837,INVI005600
804045,CREATIVE FLEET SOLUTION,27658,2022-12-29,CFS00DEC,INVI005835,32203,N,DIRECT,0000123458,EACH,1.0,55890.0,repair rear lower body panel:,0,1016276,202212,1020950,HR995grn,HR995grn.xlsx,xlsx,1016276,INVI005835
804045,CREATIVE FLEET SOLUTION,27707,2023-01-13,CFS202301,INVI005868,32246,N,DIRECT,T000019079,EACH,1.0,3520.0,TYRE,0,1016329,202301,1020971,HR995grn,HR995grn.xlsx,xlsx,1016329,INVI005868
804045,CREATIVE FLEET SOLUTION,27708,2023-01-13,CFS202311,INVI005868,32246,N,DIRECT,A000000060,EACH,1.0,12650.0,ALTENATOR,0,1016330,202301,1020972,HR995grn,HR995grn.xlsx,xlsx,1016330,INVI005868
804045,CREATIVE FLEET SOLUTION,27709,2023-01-13,CFS202316,INVI005868,32246,N,DIRECT,B000001148,EACH,1.0,6495.0,BRAKES REPAIR,0,1016331,202301,1020975,HR995grn,HR995grn.xlsx,xlsx,1016331,INVI005868
804045,CREATIVE FLEET SOLUTION,27763,2023-01-20,JAN202301,INVI005874,32815,N,DIRECT,0000123458,EACH,1.0,58410.0,repair rear lower body panel:,0,1016388,202301,1021143,HR995grn,HR995grn.xlsx,xlsx,1016388,INVI005874
804045,CREATIVE FLEET SOLUTION,27764,2023-01-20,JAN202302,INVI005874,32815,N,DIRECT,0000123458,EACH,1.0,5755.0,repair rear lower body panel:,0,1016389,202301,1021144,HR995grn,HR995grn.xlsx,xlsx,1016389,INVI005874
804045,CREATIVE FLEET SOLUTION,27765,2023-01-20,JAN202303,INVI005874,32815,N,DIRECT,0000123458,EACH,1.0,48200.0,repair rear lower body panel:,0,1016390,202301,1021145,HR995grn,HR995grn.xlsx,xlsx,1016390,INVI005874
804045,CREATIVE FLEET SOLUTION,27812,2023-01-27,CFS00NOV19,INVI005874,32815,N,DIRECT,0000123458,EACH,1.0,1350.0,repair rear lower body panel:,0,1016435,202301,1020683,HR995grn,HR995grn.xlsx,xlsx,1016435,INVI005874
804045,CREATIVE FLEET SOLUTION,27813,2023-01-27,CFS00NOV21,INVI005874,32815,N,DIRECT,0000123458,EACH,1.0,7540.0,repair rear lower body panel:,0,1016436,202301,1020684,HR995grn,HR995grn.xlsx,xlsx,1016436,INVI005874
804045,CREATIVE FLEET SOLUTION,28052,2023-02-21,CFSFEB202302,INVI005958,33350,N,DIRECT,0000123458,EACH,1.0,53070.0,repair rear lower body panel:,0,1016678,202302,1021520,HR995grn,HR995grn.xlsx,xlsx,1016678,INVI005958
804045,CREATIVE FLEET SOLUTION,28053,2023-02-21,CFSFEB202301,INVI005958,33350,N,DIRECT,0000123458,EACH,1.0,16160.0,repair rear lower body panel:,0,1016679,202302,1021523,HR995grn,HR995grn.xlsx,xlsx,1016679,INVI005958
804045,CREATIVE FLEET SOLUTION,28054,2023-02-21,CFSFEB2023,INVI005958,33350,N,DIRECT,0000123458,EACH,1.0,23017.0,repair rear lower body panel:,0,1016680,202302,1021525,HR995grn,HR995grn.xlsx,xlsx,1016680,INVI005958
804045,CREATIVE FLEET SOLUTION,28055,2023-02-21,CFSFEB202304,INVI005958,33350,N,DIRECT,0000123458,EACH,1.0,37990.0,repair rear lower body panel:,0,1016681,202302,1021524,HR995grn,HR995grn.xlsx,xlsx,1016681,INVI005958
804045,CREATIVE FLEET SOLUTION,28056,2023-02-21,CFSFEB2025,INVI005958,33350,N,DIRECT,0000123458,EACH,1.0,48200.0,repair rear lower body panel:,0,1016682,202302,1021522,HR995grn,HR995grn.xlsx,xlsx,1016682,INVI005958
804045,CREATIVE FLEET SOLUTION,28342,2023-03-30,CFS28MAR23,INVI006086,34133,N,DIRECT,0000123458,EACH,1.0,8390.0,repair rear lower body panel:,0,1016973,202303,1021840,HR995grn,HR995grn.xlsx,xlsx,1016973,INVI006086
804045,CREATIVE FLEET SOLUTION,28343,2023-03-30,CFS28MAR24,INVI006086,34133,N,DIRECT,0000123458,EACH,1.0,78019.0,repair rear lower body panel:,0,1016974,202303,1021838,HR995grn,HR995grn.xlsx,xlsx,1016974,INVI006086
804045,CREATIVE FLEET SOLUTION,28344,2023-03-30,CFS28MAR25,INVI006086,34133,N,DIRECT,0000123458,EACH,1.0,11530.0,repair rear lower body panel:,0,1016975,202303,1021841,HR995grn,HR995grn.xlsx,xlsx,1016975,INVI006086
804045,CREATIVE FLEET SOLUTION,28345,2023-03-30,CFS28MAR27,INVI006086,34133,N,DIRECT,0000123458,EACH,1.0,7960.0,repair rear lower body panel:,0,1016976,202303,1021839,HR995grn,HR995grn.xlsx,xlsx,1016976,INVI006086
804045,CREATIVE FLEET SOLUTION,28404,2023-04-05,CFS29MAR02,INVI006123,34225,N,DIRECT,S000018016,EACH,1.0,42029.0,SERVICE,0,1017043,202303,1021832,HR995grn,HR995grn.xlsx,xlsx,1017043,INVI006123
804045,CREATIVE FLEET SOLUTION,28406,2023-04-05,CFS29MAR01,INVI006123,34225,N,DIRECT,S000018016,EACH,1.0,11844.0,SERVICE,0,1017044,202303,1021830,HR995grn,HR995grn.xlsx,xlsx,1017044,INVI006123
804045,CREATIVE FLEET SOLUTION,28988,2023-06-06,CFSMAY28,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,14560.0,SERVICE,0,1017619,202306,1022396,HR995grn,HR995grn.xlsx,xlsx,1017619,INVI006364
804045,CREATIVE FLEET SOLUTION,28989,2023-06-06,CFSMAY30,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,10563.0,SERVICE,0,1017626,202306,1022397,HR995grn,HR995grn.xlsx,xlsx,1017626,INVI006364
804045,CREATIVE FLEET SOLUTION,28990,2023-06-06,CFSMAY33,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,8880.0,SERVICE,0,1017627,202306,1021833,HR995grn,HR995grn.xlsx,xlsx,1017627,INVI006364
804045,CREATIVE FLEET SOLUTION,28991,2023-06-06,CFSMAY35,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,18219.0,SERVICE,0,1017628,202306,1021966,HR995grn,HR995grn.xlsx,xlsx,1017628,INVI006364
804045,CREATIVE FLEET SOLUTION,28992,2023-06-06,CFSMAY245,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,9170.0,SERVICE,0,1017629,202306,1022192,HR995grn,HR995grn.xlsx,xlsx,1017629,INVI006364
804045,CREATIVE FLEET SOLUTION,29002,2023-06-07,CFSMAY25,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,6370.0,SERVICE,0,1017631,202306,1022393,HR995grn,HR995grn.xlsx,xlsx,1017631,INVI006364
804045,CREATIVE FLEET SOLUTION,29003,2023-06-07,CFSMAY75,INVI006364,35737,N,DIRECT,S000018016,EACH,1.0,3200.0,SERVICE,0,1017630,202306,1022394,HR995grn,HR995grn.xlsx,xlsx,1017630,INVI006364
804045,CREATIVE FLEET SOLUTION,29153,2023-06-22,JUN2304,INVI006401,36408,N,DIRECT,0000123458,EACH,1.0,73331.0,repair rear lower body panel:,0,1017791,202306,1022542,HR995grn,HR995grn.xlsx,xlsx,1017791,INVI006401
804045,CREATIVE FLEET SOLUTION,29154,2023-06-22,CFS29MAR05,INVI006401,36408,N,DIRECT,S000018016,EACH,1.0,1140.0,SERVICE,0,1017792,202306,1021096,HR995grn,HR995grn.xlsx,xlsx,1017792,INVI006401
804045,CREATIVE FLEET SOLUTION,29155,2023-06-22,JUN2303,INVI006401,36408,N,DIRECT,0000123458,EACH,1.0,8160.0,repair rear lower body panel:,0,1017793,202306,1022551,HR995grn,HR995grn.xlsx,xlsx,1017793,INVI006401
804045,CREATIVE FLEET SOLUTION,29156,2023-06-22,JUN2302,INVI006401,36408,N,DIRECT,0000123458,EACH,1.0,1660.0,repair rear lower body panel:,0,1017794,202306,1022552,HR995grn,HR995grn.xlsx,xlsx,1017794,INVI006401
804045,CREATIVE FLEET SOLUTION,29157,2023-06-22,JUN2304A,INVI006401,36408,N,DIRECT,0000123458,EACH,1.0,82040.0,repair rear lower body panel:,0,1017795,202306,1022543,HR995grn,HR995grn.xlsx,xlsx,1017795,INVI006401
804045,CREATIVE FLEET SOLUTION,29158,2023-06-22,JUN2305,INVI006401,36408,N,DIRECT,0000123458,EACH,1.0,61995.0,repair rear lower body panel:,0,1017796,202306,1022544,HR995grn,HR995grn.xlsx,xlsx,1017796,INVI006401
804045,CREATIVE FLEET SOLUTION,29159,2023-06-22,JUN2301,INVI006401,36408,N,DIRECT,0000123458,EACH,1.0,13734.0,repair rear lower body panel:,0,1017797,202306,1022545,HR995grn,HR995grn.xlsx,xlsx,1017797,INVI006401
804045,CREATIVE FLEET SOLUTION,29560,2023-09-08,JUY007,INVI006553,38466,N,DIRECT,S000018016,EACH,1.0,204550.0,SERVICE,0,1018209,202309,1023020,HR995grn,HR995grn.xlsx,xlsx,1018209,INVI006553
804045,CREATIVE FLEET SOLUTION,30322,2023-12-14,INV 32,INVI006905,40227,N,DIRECT,169221,EACH,1.0,33400.0,REPAIRS,0,1018955,202312,1024102,HR995grn,HR995grn.xlsx,xlsx,1018955,INVI006905
804045,CREATIVE FLEET SOLUTION,30323,2023-12-14,INV 34,INVI006905,40227,N,DIRECT,169221,EACH,1.0,36294.0,REPAIRS,0,1018956,202312,1024111,HR995grn,HR995grn.xlsx,xlsx,1018956,INVI006905
804045,CREATIVE FLEET SOLUTION,30324,2023-12-14,INV 36,INVI006905,40227,N,DIRECT,169221,EACH,1.0,44804.0,REPAIRS,0,1018957,202312,1024119,HR995grn,HR995grn.xlsx,xlsx,1018957,INVI006905
804045,CREATIVE FLEET SOLUTION,30325,2023-12-14,INV 37,INVI006905,40227,N,DIRECT,169221,EACH,1.0,17723.0,REPAIRS,0,1018958,202312,1024095,HR995grn,HR995grn.xlsx,xlsx,1018958,INVI006905
804045,CREATIVE FLEET SOLUTION,30326,2023-12-14,INV 26,INVI006905,40227,N,DIRECT,169221,EACH,1.0,17996.0,REPAIRS,0,1018959,202312,1024094,HR995grn,HR995grn.xlsx,xlsx,1018959,INVI006905
804045,CREATIVE FLEET SOLUTION,30327,2023-12-14,INV 31,INVI006905,40227,N,DIRECT,169221,EACH,1.0,31351.0,REPAIRS,0,1018960,202312,1024109,HR995grn,HR995grn.xlsx,xlsx,1018960,INVI006905
804045,CREATIVE FLEET SOLUTION,30328,2023-12-14,INV 29,INVI006905,40227,N,DIRECT,169221,EACH,1.0,21549.0,REPAIRS,0,1018961,202312,1024063,HR995grn,HR995grn.xlsx,xlsx,1018961,INVI006905
804045,CREATIVE FLEET SOLUTION,30329,2023-12-14,INV 27,INVI006905,40227,N,DIRECT,169221,EACH,1.0,7245.0,REPAIRS,0,1018962,202312,1024061,HR995grn,HR995grn.xlsx,xlsx,1018962,INVI006905
804045,CREATIVE FLEET SOLUTION,30330,2023-12-14,INV 13,INVI006905,40227,N,DIRECT,169221,EACH,1.0,29643.0,REPAIRS,0,1018963,202312,1024062,HR995grn,HR995grn.xlsx,xlsx,1018963,INVI006905
804045,CREATIVE FLEET SOLUTION,30331,2023-12-14,INV 15,INVI006905,40227,N,DIRECT,169221,EACH,1.0,73331.0,REPAIRS,0,1018964,202312,1024121,HR995grn,HR995grn.xlsx,xlsx,1018964,INVI006905
804045,CREATIVE FLEET SOLUTION,30332,2023-12-14,INV 16,INVI006905,40227,N,DIRECT,169221,EACH,1.0,39600.0,REPAIRS,0,1018965,202312,1024101,HR995grn,HR995grn.xlsx,xlsx,1018965,INVI006905
804045,CREATIVE FLEET SOLUTION,30333,2023-12-14,INV 17,INVI006905,40227,N,DIRECT,169221,EACH,1.0,58410.0,REPAIRS,0,1018966,202312,1024105,HR995grn,HR995grn.xlsx,xlsx,1018966,INVI006905
804045,CREATIVE FLEET SOLUTION,30334,2023-12-14,INV 18,INVI006905,40227,N,DIRECT,169221,EACH,1.0,46420.0,REPAIRS,0,1018967,202312,1024107,HR995grn,HR995grn.xlsx,xlsx,1018967,INVI006905
804045,CREATIVE FLEET SOLUTION,30335,2023-12-14,INV 19,INVI006905,40227,N,DIRECT,169221,EACH,1.0,53070.0,REPAIRS,0,1018968,202312,1024100,HR995grn,HR995grn.xlsx,xlsx,1018968,INVI006905
804045,CREATIVE FLEET SOLUTION,30336,2023-12-14,INV 20,INVI006905,40227,N,DIRECT,169211,EACH,1.0,30354.0,440X560 O/B 3M,0,1018969,202312,1024116,HR995grn,HR995grn.xlsx,xlsx,1018969,INVI006905
804045,CREATIVE FLEET SOLUTION,30337,2023-12-14,INV 22,INVI006905,40227,N,DIRECT,169221,EACH,1.0,19819.0,REPAIRS,0,1018970,202312,1024124,HR995grn,HR995grn.xlsx,xlsx,1018970,INVI006905
804045,CREATIVE FLEET SOLUTION,30338,2023-12-14,INV 23,INVI006905,40227,N,DIRECT,169221,EACH,1.0,55890.0,REPAIRS,0,1018971,202312,1024097,HR995grn,HR995grn.xlsx,xlsx,1018971,INVI006905
804045,CREATIVE FLEET SOLUTION,30339,2023-12-14,INV 24,INVI006905,40227,N,DIRECT,169221,EACH,1.0,27945.0,REPAIRS,0,1018972,202312,1024104,HR995grn,HR995grn.xlsx,xlsx,1018972,INVI006905
804045,CREATIVE FLEET SOLUTION,30363,2023-12-19,INV 25,INVI006917,40735,N,DIRECT,169221,EACH,1.0,27908.0,REPAIRS,0,1018985,202312,1024099,HR995grn,HR995grn.xlsx,xlsx,1018985,INVI006917
804045,CREATIVE FLEET SOLUTION,30367,2023-12-19,INV 08,INVI006917,40735,N,DIRECT,169221,EACH,1.0,11140.0,REPAIRS,0,1018991,202312,1024080,HR995grn,HR995grn.xlsx,xlsx,1018991,INVI006917
804045,CREATIVE FLEET SOLUTION,30368,2023-12-19,INV 09,INVI006917,40735,N,DIRECT,169221,EACH,1.0,4288.0,REPAIRS,0,1018992,202312,1024096,HR995grn,HR995grn.xlsx,xlsx,1018992,INVI006917
804045,CREATIVE FLEET SOLUTION,30369,2023-12-19,INV 10,INVI006917,40735,N,DIRECT,169221,EACH,1.0,22120.0,REPAIRS,0,1018993,202312,1024125,HR995grn,HR995grn.xlsx,xlsx,1018993,INVI006917
804045,CREATIVE FLEET SOLUTION,30370,2023-12-19,INV 12,INVI006917,40735,N,DIRECT,169221,EACH,1.0,21796.0,REPAIRS,0,1018994,202312,1024082,HR995grn,HR995grn.xlsx,xlsx,1018994,INVI006917
804045,CREATIVE FLEET SOLUTION,30371,2023-12-19,INV 11,INVI006917,40735,N,DIRECT,169221,EACH,1.0,169946.0,REPAIRS,0,1018995,202312,1024093,HR995grn,HR995grn.xlsx,xlsx,1018995,INVI006917
804045,CREATIVE FLEET SOLUTION,30372,2023-12-19,INV 14,INVI006917,40735,N,DIRECT,169221,EACH,1.0,13471.0,REPAIRS,0,1018996,202312,1024103,HR995grn,HR995grn.xlsx,xlsx,1018996,INVI006917
804045,CREATIVE FLEET SOLUTION,30373,2023-12-19,INV 01,INVI006917,40735,N,DIRECT,169221,EACH,1.0,4200.0,REPAIRS,0,1018997,202312,1024091,HR995grn,HR995grn.xlsx,xlsx,1018997,INVI006917
804045,CREATIVE FLEET SOLUTION,30374,2023-12-19,INV 03,INVI006917,40735,N,DIRECT,169221,EACH,1.0,2290.0,REPAIRS,0,1018998,202312,1024118,HR995grn,HR995grn.xlsx,xlsx,1018998,INVI006917
804045,CREATIVE FLEET SOLUTION,30375,2023-12-19,INV 04,INVI006917,40735,N,DIRECT,169221,EACH,1.0,19840.0,REPAIRS,0,1018999,202312,1024110,HR995grn,HR995grn.xlsx,xlsx,1018999,INVI006917
804045,CREATIVE FLEET SOLUTION,30377,2023-12-19,INV 05,INVI006917,40735,N,DIRECT,169221,EACH,1.0,21900.0,REPAIRS,0,1019001,202312,1024108,HR995grn,HR995grn.xlsx,xlsx,1019001,INVI006917
804045,CREATIVE FLEET SOLUTION,30379,2023-12-19,INV 06,INVI006917,40735,N,DIRECT,169221,EACH,1.0,3450.0,REPAIRS,0,1019002,202312,1024084,HR995grn,HR995grn.xlsx,xlsx,1019002,INVI006917
804045,CREATIVE FLEET SOLUTION,30380,2023-12-19,INV 07,INVI006917,40735,N,DIRECT,169221,EACH,1.0,5497.0,REPAIRS,0,1019004,202312,1024088,HR995grn,HR995grn.xlsx,xlsx,1019004,INVI006917
804045,CREATIVE FLEET SOLUTION,30917,2024-03-14,JAN/FEB009,INVI007120,42084,N,DIRECT,169221,EACH,1.0,7186.0,REPAIRS,0,1019526,202403,1024755,HR995grn,HR995grn.xlsx,xlsx,1019526,INVI007120
804045,CREATIVE FLEET SOLUTION,30918,2024-03-14,JAN/FEB015,INVI007120,42084,N,DIRECT,169221,EACH,1.0,8996.0,REPAIRS,0,1019527,202403,1024752,HR995grn,HR995grn.xlsx,xlsx,1019527,INVI007120
804045,CREATIVE FLEET SOLUTION,30919,2024-03-14,JAN/FEB004,INVI007120,42084,N,DIRECT,169221,EACH,1.0,11562.0,REPAIRS,0,1019528,202403,1024751,HR995grn,HR995grn.xlsx,xlsx,1019528,INVI007120
804045,CREATIVE FLEET SOLUTION,30920,2024-03-14,JAN/FEB005,INVI007120,42084,N,DIRECT,169221,EACH,1.0,6187.0,REPAIRS,0,1019529,202403,1024753,HR995grn,HR995grn.xlsx,xlsx,1019529,INVI007120
804045,CREATIVE FLEET SOLUTION,30921,2024-03-14,JAN/FEB010,INVI007120,42084,N,DIRECT,169221,EACH,1.0,6575.0,REPAIRS,0,1019530,202403,1024756,HR995grn,HR995grn.xlsx,xlsx,1019530,INVI007120
804045,CREATIVE FLEET SOLUTION,30922,2024-03-14,JAN/FEB006,INVI007120,42084,N,DIRECT,169221,EACH,1.0,5523.0,REPAIRS,0,1019531,202403,1024754,HR995grn,HR995grn.xlsx,xlsx,1019531,INVI007120
804045,CREATIVE FLEET SOLUTION,30923,2024-03-14,JAN/FEB013,INVI007120,42084,N,DIRECT,169221,EACH,1.0,27030.0,REPAIRS,0,1019532,202403,1024757,HR995grn,HR995grn.xlsx,xlsx,1019532,INVI007120
804045,CREATIVE FLEET SOLUTION,30949,2024-03-27,JAN/FEB001,INVI007133,42608,N,DIRECT,S000018016,EACH,1.0,46750.0,SERVICE,0,1019557,202403,1024807,HR995grn,HR995grn.xlsx,xlsx,1019557,INVI007133
804045,CREATIVE FLEET SOLUTION,30950,2024-03-27,OCT026,INVI007133,42608,N,DIRECT,169221,EACH,1.0,22820.0,REPAIRS,0,1019558,202403,1024887,HR995grn,HR995grn.xlsx,xlsx,1019558,INVI007133
804045,CREATIVE FLEET SOLUTION,30951,2024-03-27,JAN/FEB008,INVI007133,42608,N,DIRECT,169221,EACH,1.0,76819.0,REPAIRS,0,1019559,202403,1024888,HR995grn,HR995grn.xlsx,xlsx,1019559,INVI007133
804045,CREATIVE FLEET SOLUTION,30952,2024-03-27,JAN/FEB014,INVI007133,42608,N,DIRECT,S000018016,EACH,1.0,77125.0,SERVICE,0,1019560,202403,1024841,HR995grn,HR995grn.xlsx,xlsx,1019560,INVI007133
804045,CREATIVE FLEET SOLUTION,30968,2024-04-03,OCT07,INVI007139,42609,N,DIRECT,169221,EACH,1.0,7087.51,REPAIRS,0,1019572,202404,1024889,HR995grn,HR995grn.xlsx,xlsx,1019572,INVI007139
804045,CREATIVE FLEET SOLUTION,31601,2024-06-27,JUL005,INVI007407,44958,N,DIRECT,123462,EACH,1.0,15850.0,SERVICE,0,1020204,202406,1023322,HR995grn,HR995grn.xlsx,xlsx,1020204,INVI007407
804051,ZHUFU (PTY)LTD,30978,2024-04-05,ZCM03/01,INVI007147,42655,N,DIRECT,EXCESS,EACH,1.0,10000.0,excess payable for replacement,0,1019583,202404,1024912,HR995grn,HR995grn.xlsx,xlsx,1019583,INVI007147
804051,ZHUFU (PTY)LTD,30978,2024-04-05,ZCM03/01,INVI007147,42655,N,DIRECT,REPAIRS,EACH,1.0,30018.0,repair council property,0,1019583,202404,1024912,HR995grn,HR995grn.xlsx,xlsx,1019583,INVI007147
804052,REGONE TRADERS (PTY)LTD,26558,2022-09-14,RT006,INVI005421,29419,S,MAIN STORE,259365,EACH,50.0,107255.0,BEARINGS WHEEL BARROW,0,1015313,202209,1019384,HR995grn,HR995grn.xlsx,xlsx,1015313,INVI005421
804052,REGONE TRADERS (PTY)LTD,26558,2022-09-14,RT006,INVI005421,29419,S,MAIN STORE,267384,EACH,50.0,84675.0,CHLORIDE OF LIME H.T.H,0,1015313,202209,1019384,HR995grn,HR995grn.xlsx,xlsx,1015313,INVI005421
804052,REGONE TRADERS (PTY)LTD,26664,2022-09-28,RT00044,INVI005453,30052,S,MAIN STORE,207055,EACH,180.0,29700.0,LAMPS SON E 70HPS C/WINT IGNIT,0,1015386,202209,1019872,HR995grn,HR995grn.xlsx,xlsx,1015386,INVI005453
804052,REGONE TRADERS (PTY)LTD,26914,2022-10-21,RT0096,INVI005547,30707,S,MAIN STORE,267685,LT,175.0,29400.0,electrical cleaner,0,1015593,202210,1019848,HR995grn,HR995grn.xlsx,xlsx,1015593,INVI005547
804052,REGONE TRADERS (PTY)LTD,27025,2022-11-03,RT008,INVI005590,30649,S,MAIN STORE,201643,PACK,200000.0,236250.0,REFUSE BAG,0,1015677,202210,1020310,HR995grn,HR995grn.xlsx,xlsx,1015677,INVI005590
804052,REGONE TRADERS (PTY)LTD,28072,2023-02-24,RT0099,INVI005969,33560,S,MAIN STORE,203660,EACH,150.0,990000.0,FITTING LED 200 WATTS,0,1016699,202302,1021271,HR995grn,HR995grn.xlsx,xlsx,1016699,INVI005969
804052,REGONE TRADERS (PTY)LTD,29264,2023-07-01,RT100,INVI006466,36700,S,MAIN STORE,267381,LT,2800.0,758688.0,weed killer invade 250sl 5ltr,0,1017921,202306,1022486,HR995grn,HR995grn.xlsx,xlsx,1017921,INVI006466
